StateAbbreviation,AreaCurrentPercent,AreaCurrent,PopulationCurrent,PopulationCurrentPercent,PercentChangeFromWAve,AreaChangeFromWAve,StatisticFormatID,USDMLevelID,USDMLevel,Name,AreaMiles,MapDate
CA,24.77,"39,168.08","10,458,695.80",28.07,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-05-20
CA,23.31,"36,868.91","5,332,858.46",14.31,0.00,0.00,2,3,D2  ,California,"158,147.87",2014-05-27
CA,51.92,"82,104.71","21,459,669.95",57.60,0.00,0.00,2,4,D3  ,California,"158,147.87",2014-05-27
CA,24.77,"39,168.08","10,458,695.80",28.07,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-05-27
CA,23.31,"36,868.91","5,332,858.46",14.31,0.00,0.00,2,3,D2  ,California,"158,147.87",2014-06-03
CA,51.92,"82,104.71","21,459,669.95",57.60,0.00,0.00,2,4,D3  ,California,"158,147.87",2014-06-03
CA,24.77,"39,168.08","10,458,695.80",28.07,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-06-03
CA,23.31,"36,868.91","5,332,858.46",14.31,0.00,0.00,2,3,D2  ,California,"158,147.87",2014-06-10
CA,51.92,"82,104.71","21,459,669.95",57.60,0.00,0.00,2,4,D3  ,California,"158,147.87",2014-06-10
CA,24.77,"39,168.08","10,458,695.80",28.07,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-06-10
CA,23.31,"36,871.85","5,335,092.02",14.32,0.00,0.00,2,3,D2  ,California,"158,147.87",2014-06-17
CA,43.70,"69,115.07","20,449,750.84",54.89,0.00,0.00,2,4,D3  ,California,"158,147.87",2014-06-17
CA,32.98,"52,160.96","11,469,113.55",30.79,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-06-17
CA,23.31,"36,871.85","5,335,092.02",14.32,0.00,0.00,2,3,D2  ,California,"158,147.87",2014-06-24
CA,43.70,"69,115.07","20,449,750.84",54.89,0.00,0.00,2,4,D3  ,California,"158,147.87",2014-06-24
CA,32.98,"52,160.96","11,469,113.55",30.79,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-06-24
CA,21.03,"33,256.79","5,311,537.00",14.26,0.00,0.00,2,3,D2  ,California,"158,147.87",2014-07-01
CA,42.51,"67,236.22","9,452,951.42",25.37,0.00,0.00,2,4,D3  ,California,"158,147.87",2014-07-01
CA,36.46,"57,654.86","22,489,467.98",60.37,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-07-01
CA,21.03,"33,256.79","5,311,537.00",14.26,0.00,0.00,2,3,D2  ,California,"158,147.87",2014-07-08
CA,42.51,"67,236.22","9,452,951.42",25.37,0.00,0.00,2,4,D3  ,California,"158,147.87",2014-07-08
CA,36.46,"57,654.86","22,489,467.98",60.37,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-07-08
CA,18.15,"28,708.06","3,515,062.15",9.44,0.00,0.00,2,3,D2  ,California,"158,147.87",2014-07-15
CA,45.35,"71,724.20","11,098,636.35",29.79,0.00,0.00,2,4,D3  ,California,"158,147.87",2014-07-15
CA,36.49,"57,715.62","22,640,257.90",60.77,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-07-15
CA,18.11,"28,634.11","3,514,539.07",9.43,0.00,0.00,2,3,D2  ,California,"158,147.87",2014-07-22
CA,45.40,"71,798.14","11,099,159.44",29.79,0.00,0.00,2,4,D3  ,California,"158,147.87",2014-07-22
CA,36.49,"57,715.62","22,640,257.90",60.77,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-07-22
CA,18.11,"28,634.11","3,514,539.07",9.43,0.00,0.00,2,3,D2  ,California,"158,147.87",2014-07-29
CA,23.48,"37,135.03","6,524,839.83",17.51,0.00,0.00,2,4,D3  ,California,"158,147.87",2014-07-29
CA,58.41,"92,378.74","27,214,577.52",73.05,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-07-29
CA,0.20,319.28,"33,786.08",0.09,0.00,0.00,2,2,D1  ,California,"158,147.87",2014-08-05
CA,17.88,"28,272.43","3,480,656.00",9.34,0.00,0.00,2,3,D2  ,California,"158,147.87",2014-08-05
CA,23.51,"37,177.43","6,524,936.82",17.51,0.00,0.00,2,4,D3  ,California,"158,147.87",2014-08-05
CA,58.41,"92,378.74","27,214,577.52",73.05,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-08-05
CA,0.20,319.28,"33,786.08",0.09,0.00,0.00,2,2,D1  ,California,"158,147.87",2014-08-12
CA,17.88,"28,272.43","3,480,656.00",9.34,0.00,0.00,2,3,D2  ,California,"158,147.87",2014-08-12
CA,23.51,"37,177.43","6,524,936.82",17.51,0.00,0.00,2,4,D3  ,California,"158,147.87",2014-08-12
CA,58.41,"92,378.74","27,214,577.52",73.05,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-08-12
CA,2.41,"3,815.80","464,405.21",1.25,0.00,0.00,2,2,D1  ,California,"158,147.87",2014-08-19
CA,15.67,"24,780.20","3,050,067.22",8.19,0.00,0.00,2,3,D2  ,California,"158,147.87",2014-08-19
CA,23.51,"37,173.14","6,524,906.46",17.51,0.00,0.00,2,4,D3  ,California,"158,147.87",2014-08-19
CA,58.41,"92,378.74","27,214,577.52",73.05,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-08-19
CA,4.58,"7,248.31","993,914.85",2.67,0.00,0.00,2,2,D1  ,California,"158,147.87",2014-08-26
CA,13.50,"21,347.69","2,520,557.59",6.77,0.00,0.00,2,3,D2  ,California,"158,147.87",2014-08-26
CA,23.51,"37,173.14","6,524,906.46",17.51,0.00,0.00,2,4,D3  ,California,"158,147.87",2014-08-26
CA,58.41,"92,378.74","27,214,577.52",73.05,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-08-26
CA,4.58,"7,248.31","993,914.85",2.67,0.00,0.00,2,2,D1  ,California,"158,147.87",2014-09-02
CA,13.50,"21,347.69","2,520,557.59",6.77,0.00,0.00,2,3,D2  ,California,"158,147.87",2014-09-02
CA,23.51,"37,173.14","6,524,906.46",17.51,0.00,0.00,2,4,D3  ,California,"158,147.87",2014-09-02
CA,58.41,"92,378.74","27,214,577.52",73.05,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-09-02
CA,4.58,"7,248.31","993,914.85",2.67,0.00,0.00,2,2,D1  ,California,"158,147.87",2014-09-09
CA,13.50,"21,347.69","2,520,557.59",6.77,0.00,0.00,2,3,D2  ,California,"158,147.87",2014-09-09
CA,23.51,"37,173.14","6,524,906.46",17.51,0.00,0.00,2,4,D3  ,California,"158,147.87",2014-09-09
CA,58.41,"92,378.74","27,214,577.52",73.05,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-09-09
CA,4.58,"7,248.31","993,914.85",2.67,0.00,0.00,2,2,D1  ,California,"158,147.87",2014-09-16
CA,13.50,"21,347.69","2,520,557.59",6.77,0.00,0.00,2,3,D2  ,California,"158,147.87",2014-09-16
CA,23.51,"37,173.14","6,524,906.46",17.51,0.00,0.00,2,4,D3  ,California,"158,147.87",2014-09-16
CA,58.41,"92,378.74","27,214,577.52",73.05,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-09-16
CA,4.66,"7,367.14","1,005,936.90",2.70,0.00,0.00,2,2,D1  ,California,"158,147.87",2014-09-23
CA,13.42,"21,228.85","2,508,535.53",6.73,0.00,0.00,2,3,D2  ,California,"158,147.87",2014-09-23
CA,23.51,"37,173.14","6,524,906.46",17.51,0.00,0.00,2,4,D3  ,California,"158,147.87",2014-09-23
CA,58.41,"92,378.74","27,214,577.52",73.05,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-09-23
CA,4.96,"7,838.90","1,019,167.78",2.74,0.00,0.00,2,2,D1  ,California,"158,147.87",2014-09-30
CA,13.13,"20,757.10","2,495,304.66",6.70,0.00,0.00,2,3,D2  ,California,"158,147.87",2014-09-30
CA,23.51,"37,181.32","6,525,213.33",17.52,0.00,0.00,2,4,D3  ,California,"158,147.87",2014-09-30
CA,58.41,"92,370.55","27,214,270.64",73.05,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-09-30
CA,4.96,"7,838.90","1,019,167.78",2.74,0.00,0.00,2,2,D1  ,California,"158,147.87",2014-10-07
CA,13.13,"20,757.10","2,495,304.66",6.70,0.00,0.00,2,3,D2  ,California,"158,147.87",2014-10-07
CA,23.51,"37,181.32","6,525,213.33",17.52,0.00,0.00,2,4,D3  ,California,"158,147.87",2014-10-07
CA,58.41,"92,370.55","27,214,270.64",73.05,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-10-07
CA,4.96,"7,838.90","1,019,167.78",2.74,0.00,0.00,2,2,D1  ,California,"158,147.87",2014-10-14
CA,13.13,"20,757.10","2,495,304.66",6.70,0.00,0.00,2,3,D2  ,California,"158,147.87",2014-10-14
CA,23.51,"37,181.32","6,525,213.33",17.52,0.00,0.00,2,4,D3  ,California,"158,147.87",2014-10-14
CA,58.41,"92,370.55","27,214,270.64",73.05,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-10-14
CA,4.96,"7,838.90","1,019,167.78",2.74,0.00,0.00,2,2,D1  ,California,"158,147.87",2014-10-21
CA,13.13,"20,757.10","2,495,304.66",6.70,0.00,0.00,2,3,D2  ,California,"158,147.87",2014-10-21
CA,23.51,"37,181.32","6,525,213.33",17.52,0.00,0.00,2,4,D3  ,California,"158,147.87",2014-10-21
CA,58.41,"92,370.55","27,214,270.64",73.05,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-10-21
CA,4.96,"7,838.90","1,019,167.78",2.74,0.00,0.00,2,2,D1  ,California,"158,147.87",2014-10-28
CA,13.13,"20,757.10","2,495,304.66",6.70,0.00,0.00,2,3,D2  ,California,"158,147.87",2014-10-28
CA,23.51,"37,181.32","6,525,213.33",17.52,0.00,0.00,2,4,D3  ,California,"158,147.87",2014-10-28
CA,58.41,"92,370.55","27,214,270.64",73.05,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-10-28
CA,0.29,464.87,"13,037.92",0.03,0.00,0.00,2,1,D0  ,California,"158,147.87",2014-11-04
CA,5.28,"8,352.41","1,028,593.06",2.76,0.00,0.00,2,2,D1  ,California,"158,147.87",2014-11-04
CA,14.73,"23,299.93","2,503,384.83",6.72,0.00,0.00,2,3,D2  ,California,"158,147.87",2014-11-04
CA,24.61,"38,925.64","6,605,560.28",17.73,0.00,0.00,2,4,D3  ,California,"158,147.87",2014-11-04
CA,55.08,"87,105.02","27,103,380.32",72.75,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-11-04
CA,0.28,450.09,"12,623.25",0.03,0.00,0.00,2,1,D0  ,California,"158,147.87",2014-11-11
CA,5.29,"8,367.19","1,029,007.73",2.76,0.00,0.00,2,2,D1  ,California,"158,147.87",2014-11-11
CA,14.73,"23,299.93","2,503,384.83",6.72,0.00,0.00,2,3,D2  ,California,"158,147.87",2014-11-11
CA,24.61,"38,925.64","6,605,560.28",17.73,0.00,0.00,2,4,D3  ,California,"158,147.87",2014-11-11
CA,55.08,"87,105.02","27,103,380.32",72.75,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-11-11
CA,0.28,450.09,"12,623.25",0.03,0.00,0.00,2,1,D0  ,California,"158,147.87",2014-11-18
CA,5.29,"8,367.19","1,029,007.73",2.76,0.00,0.00,2,2,D1  ,California,"158,147.87",2014-11-18
CA,14.73,"23,299.93","2,503,384.83",6.72,0.00,0.00,2,3,D2  ,California,"158,147.87",2014-11-18
CA,24.61,"38,925.64","6,605,560.28",17.73,0.00,0.00,2,4,D3  ,California,"158,147.87",2014-11-18
CA,55.08,"87,105.02","27,103,380.32",72.75,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-11-18
CA,0.28,450.09,"12,623.25",0.03,0.00,0.00,2,1,D0  ,California,"158,147.87",2014-11-25
CA,5.29,"8,367.19","1,029,007.73",2.76,0.00,0.00,2,2,D1  ,California,"158,147.87",2014-11-25
CA,14.73,"23,299.93","2,503,384.83",6.72,0.00,0.00,2,3,D2  ,California,"158,147.87",2014-11-25
CA,24.61,"38,925.64","6,605,560.28",17.73,0.00,0.00,2,4,D3  ,California,"158,147.87",2014-11-25
CA,55.08,"87,105.02","27,103,380.32",72.75,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-11-25
CA,0.28,450.09,"12,623.25",0.03,0.00,0.00,2,1,D0  ,California,"158,147.87",2014-12-02
CA,5.29,"8,367.19","1,029,007.73",2.76,0.00,0.00,2,2,D1  ,California,"158,147.87",2014-12-02
CA,14.73,"23,299.93","2,503,384.83",6.72,0.00,0.00,2,3,D2  ,California,"158,147.87",2014-12-02
CA,24.61,"38,925.64","6,605,560.28",17.73,0.00,0.00,2,4,D3  ,California,"158,147.87",2014-12-02
CA,55.08,"87,105.02","27,103,380.32",72.75,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-12-02
CA,0.28,450.09,"12,623.25",0.03,0.00,0.00,2,1,D0  ,California,"158,147.87",2014-12-09
CA,5.29,"8,367.19","1,029,007.73",2.76,0.00,0.00,2,2,D1  ,California,"158,147.87",2014-12-09
CA,14.73,"23,299.93","2,503,384.83",6.72,0.00,0.00,2,3,D2  ,California,"158,147.87",2014-12-09
CA,24.61,"38,925.64","6,605,560.28",17.73,0.00,0.00,2,4,D3  ,California,"158,147.87",2014-12-09
CA,55.08,"87,105.02","27,103,380.32",72.75,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-12-09
CA,1.59,"2,519.24","237,085.12",0.64,0.00,0.00,2,1,D0  ,California,"158,147.87",2014-12-16
CA,3.98,"6,298.04","804,545.86",2.16,0.00,0.00,2,2,D1  ,California,"158,147.87",2014-12-16
CA,16.48,"26,063.34","3,578,126.41",9.60,0.00,0.00,2,3,D2  ,California,"158,147.87",2014-12-16
CA,45.73,"72,328.43","14,690,149.40",39.43,0.00,0.00,2,4,D3  ,California,"158,147.87",2014-12-16
CA,32.21,"50,938.82","17,944,049.62",48.17,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-12-16
CA,1.59,"2,519.24","237,085.12",0.64,0.00,0.00,2,1,D0  ,California,"158,147.87",2014-12-23
CA,3.98,"6,298.04","804,545.86",2.16,0.00,0.00,2,2,D1  ,California,"158,147.87",2014-12-23
CA,16.48,"26,063.34","3,578,126.41",9.60,0.00,0.00,2,3,D2  ,California,"158,147.87",2014-12-23
CA,45.73,"72,328.43","14,690,149.40",39.43,0.00,0.00,2,4,D3  ,California,"158,147.87",2014-12-23
CA,32.21,"50,938.82","17,944,049.62",48.17,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-12-23
CA,1.88,"2,974.68","249,680.42",0.67,0.00,0.00,2,1,D0  ,California,"158,147.87",2014-12-30
CA,3.78,"5,983.28","792,947.00",2.13,0.00,0.00,2,2,D1  ,California,"158,147.87",2014-12-30
CA,16.39,"25,922.66","3,577,129.97",9.60,0.00,0.00,2,3,D2  ,California,"158,147.87",2014-12-30
CA,45.73,"72,328.43","14,690,149.40",39.43,0.00,0.00,2,4,D3  ,California,"158,147.87",2014-12-30
CA,32.21,"50,938.82","17,944,049.62",48.17,0.00,0.00,2,5,D4  ,California,"158,147.87",2014-12-30
CA,1.88,"2,974.68","249,680.42",0.67,0.00,0.00,2,1,D0  ,California,"158,147.87",2015-01-06
CA,3.78,"5,983.28","792,947.00",2.13,0.00,0.00,2,2,D1  ,California,"158,147.87",2015-01-06
CA,16.39,"25,922.66","3,577,129.97",9.60,0.00,0.00,2,3,D2  ,California,"158,147.87",2015-01-06
CA,45.73,"72,328.43","14,690,149.40",39.43,0.00,0.00,2,4,D3  ,California,"158,147.87",2015-01-06
CA,32.21,"50,938.82","17,944,049.62",48.17,0.00,0.00,2,5,D4  ,California,"158,147.87",2015-01-06
CA,1.88,"2,974.68","249,680.42",0.67,0.00,0.00,2,1,D0  ,California,"158,147.87",2015-01-13
CA,3.78,"5,983.28","792,947.00",2.13,0.00,0.00,2,2,D1  ,California,"158,147.87",2015-01-13
CA,16.82,"26,599.20","4,721,127.85",12.67,0.00,0.00,2,3,D2  ,California,"158,147.87",2015-01-13
CA,38.37,"60,677.38","11,607,212.29",31.16,0.00,0.00,2,4,D3  ,California,"158,147.87",2015-01-13
CA,39.15,"61,913.33","19,882,988.85",53.37,0.00,0.00,2,5,D4  ,California,"158,147.87",2015-01-13
CA,1.87,"2,959.84","249,226.64",0.67,0.00,0.00,2,1,D0  ,California,"158,147.87",2015-01-20
CA,3.79,"5,998.11","793,400.78",2.13,0.00,0.00,2,2,D1  ,California,"158,147.87",2015-01-20
CA,16.82,"26,599.20","4,721,127.85",12.67,0.00,0.00,2,3,D2  ,California,"158,147.87",2015-01-20
CA,38.37,"60,677.38","11,607,212.29",31.16,0.00,0.00,2,4,D3  ,California,"158,147.87",2015-01-20
CA,39.15,"61,913.33","19,882,988.85",53.37,0.00,0.00,2,5,D4  ,California,"158,147.87",2015-01-20
CA,1.87,"2,959.84","249,226.64",0.67,0.00,0.00,2,1,D0  ,California,"158,147.87",2015-01-27
CA,3.79,"5,998.11","793,400.78",2.13,0.00,0.00,2,2,D1  ,California,"158,147.87",2015-01-27
CA,16.82,"26,599.20","4,721,127.85",12.67,0.00,0.00,2,3,D2  ,California,"158,147.87",2015-01-27
CA,37.52,"59,339.60","11,601,151.06",31.14,0.00,0.00,2,4,D3  ,California,"158,147.87",2015-01-27
CA,39.99,"63,251.11","19,889,050.08",53.39,0.00,0.00,2,5,D4  ,California,"158,147.87",2015-01-27
CA,1.72,"2,712.50","224,067.25",0.60,0.00,0.00,2,1,D0  ,California,"158,147.87",2015-02-03
CA,4.56,"7,208.87","915,887.39",2.46,0.00,0.00,2,2,D1  ,California,"158,147.87",2015-02-03
CA,16.11,"25,483.68","4,616,541.70",12.39,0.00,0.00,2,3,D2  ,California,"158,147.87",2015-02-03
CA,37.46,"59,244.36","11,583,250.60",31.09,0.00,0.00,2,4,D3  ,California,"158,147.87",2015-02-03
CA,39.99,"63,251.11","19,889,050.08",53.39,0.00,0.00,2,5,D4  ,California,"158,147.87",2015-02-03
CA,1.75,"2,765.72","225,255.96",0.60,0.00,0.00,2,1,D0  ,California,"158,147.87",2015-02-10
CA,4.66,"7,363.53","911,347.13",2.45,0.00,0.00,2,2,D1  ,California,"158,147.87",2015-02-10
CA,25.98,"41,081.05","5,756,544.35",15.45,0.00,0.00,2,3,D2  ,California,"158,147.87",2015-02-10
CA,27.47,"43,443.51","10,446,757.21",28.04,0.00,0.00,2,4,D3  ,California,"158,147.87",2015-02-10
CA,39.99,"63,247.11","19,888,946.84",53.39,0.00,0.00,2,5,D4  ,California,"158,147.87",2015-02-10
CA,1.75,"2,765.72","225,255.96",0.60,0.00,0.00,2,1,D0  ,California,"158,147.87",2015-02-17
CA,4.66,"7,363.53","911,347.13",2.45,0.00,0.00,2,2,D1  ,California,"158,147.87",2015-02-17
CA,25.98,"41,081.05","5,756,544.35",15.45,0.00,0.00,2,3,D2  ,California,"158,147.87",2015-02-17
CA,26.26,"41,534.97","10,440,312.78",28.02,0.00,0.00,2,4,D3  ,California,"158,147.87",2015-02-17
CA,41.20,"65,155.65","19,895,391.27",53.40,0.00,0.00,2,5,D4  ,California,"158,147.87",2015-02-17
CA,1.75,"2,765.72","225,255.96",0.60,0.00,0.00,2,1,D0  ,California,"158,147.87",2015-02-24
CA,4.66,"7,363.53","911,347.13",2.45,0.00,0.00,2,2,D1  ,California,"158,147.87",2015-02-24
CA,25.98,"41,081.05","5,756,544.35",15.45,0.00,0.00,2,3,D2  ,California,"158,147.87",2015-02-24
CA,27.54,"43,552.38","10,611,504.58",28.48,0.00,0.00,2,4,D3  ,California,"158,147.87",2015-02-24
CA,39.92,"63,138.24","19,724,199.47",52.95,0.00,0.00,2,5,D4  ,California,"158,147.87",2015-02-24
CA,1.75,"2,765.72","225,255.96",0.60,0.00,0.00,2,1,D0  ,California,"158,147.87",2015-03-03
CA,4.66,"7,363.53","911,347.13",2.45,0.00,0.00,2,2,D1  ,California,"158,147.87",2015-03-03
CA,25.98,"41,081.05","5,756,544.35",15.45,0.00,0.00,2,3,D2  ,California,"158,147.87",2015-03-03
CA,27.54,"43,552.38","10,611,504.58",28.48,0.00,0.00,2,4,D3  ,California,"158,147.87",2015-03-03
CA,39.92,"63,138.24","19,724,199.47",52.95,0.00,0.00,2,5,D4  ,California,"158,147.87",2015-03-03
CA,1.73,"2,743.04","220,931.03",0.59,0.00,0.00,2,1,D0  ,California,"158,147.87",2015-03-10
CA,4.67,"7,386.21","915,672.06",2.46,0.00,0.00,2,2,D1  ,California,"158,147.87",2015-03-10
CA,25.98,"41,081.05","5,756,544.35",15.45,0.00,0.00,2,3,D2  ,California,"158,147.87",2015-03-10
CA,27.54,"43,552.38","10,611,504.58",28.48,0.00,0.00,2,4,D3  ,California,"158,147.87",2015-03-10
CA,39.92,"63,138.24","19,724,199.47",52.95,0.00,0.00,2,5,D4  ,California,"158,147.87",2015-03-10
CA,1.73,"2,743.04","220,931.03",0.59,0.00,0.00,2,1,D0  ,California,"158,147.87",2015-03-17
CA,4.67,"7,386.21","915,672.06",2.46,0.00,0.00,2,2,D1  ,California,"158,147.87",2015-03-17
CA,25.98,"41,081.05","5,756,544.35",15.45,0.00,0.00,2,3,D2  ,California,"158,147.87",2015-03-17
CA,27.54,"43,552.38","10,611,504.58",28.48,0.00,0.00,2,4,D3  ,California,"158,147.87",2015-03-17
CA,39.92,"63,138.24","19,724,199.47",52.95,0.00,0.00,2,5,D4  ,California,"158,147.87",2015-03-17
CA,1.74,"2,758.78","222,501.13",0.60,0.00,0.00,2,1,D0  ,California,"158,147.87",2015-03-24
CA,4.67,"7,386.21","915,672.06",2.46,0.00,0.00,2,2,D1  ,California,"158,147.87",2015-03-24
CA,26.84,"42,439.70","5,761,510.29",15.47,0.00,0.00,2,3,D2  ,California,"158,147.87",2015-03-24
CA,25.20,"39,848.18","10,467,637.87",28.10,0.00,0.00,2,4,D3  ,California,"158,147.87",2015-03-24
CA,41.41,"65,483.78","19,863,100.25",53.32,0.00,0.00,2,5,D4  ,California,"158,147.87",2015-03-24
CA,1.74,"2,758.78","222,501.13",0.60,0.00,0.00,2,1,D0  ,California,"158,147.87",2015-03-31
CA,4.67,"7,386.21","915,672.06",2.46,0.00,0.00,2,2,D1  ,California,"158,147.87",2015-03-31
CA,26.84,"42,439.70","5,761,510.29",15.47,0.00,0.00,2,3,D2  ,California,"158,147.87",2015-03-31
CA,25.20,"39,848.18","10,467,637.87",28.10,0.00,0.00,2,4,D3  ,California,"158,147.87",2015-03-31
CA,41.41,"65,483.78","19,863,100.25",53.32,0.00,0.00,2,5,D4  ,California,"158,147.87",2015-03-31
CA,1.74,"2,758.78","222,501.13",0.60,0.00,0.00,2,1,D0  ,California,"158,147.87",2015-04-07
CA,4.67,"7,386.21","915,672.06",2.46,0.00,0.00,2,2,D1  ,California,"158,147.87",2015-04-07
CA,26.84,"42,439.70","5,761,510.29",15.47,0.00,0.00,2,3,D2  ,California,"158,147.87",2015-04-07
CA,22.28,"35,242.18","10,450,452.27",28.05,0.00,0.00,2,4,D3  ,California,"158,147.87",2015-04-07
CA,44.32,"70,089.79","19,880,285.84",53.36,0.00,0.00,2,5,D4  ,California,"158,147.87",2015-04-07
CA,1.75,"2,768.63","223,480.02",0.60,0.00,0.00,2,1,D0  ,California,"158,147.87",2015-04-14
CA,4.67,"7,386.21","915,672.06",2.46,0.00,0.00,2,2,D1  ,California,"158,147.87",2015-04-14
CA,26.84,"42,439.70","5,761,510.29",15.47,0.00,0.00,2,3,D2  ,California,"158,147.87",2015-04-14
CA,22.28,"35,242.18","10,450,452.27",28.05,0.00,0.00,2,4,D3  ,California,"158,147.87",2015-04-14
CA,44.32,"70,089.79","19,880,285.84",53.36,0.00,0.00,2,5,D4  ,California,"158,147.87",2015-04-14
CA,1.75,"2,768.63","223,480.02",0.60,0.00,0.00,2,1,D0  ,California,"158,147.87",2015-04-21
CA,4.67,"7,386.21","915,672.06",2.46,0.00,0.00,2,2,D1  ,California,"158,147.87",2015-04-21
CA,26.84,"42,439.70","5,761,510.29",15.47,0.00,0.00,2,3,D2  ,California,"158,147.87",2015-04-21
CA,19.83,"31,361.28","10,121,323.28",27.17,0.00,0.00,2,4,D3  ,California,"158,147.87",2015-04-21
CA,46.77,"73,970.68","20,209,414.84",54.25,0.00,0.00,2,5,D4  ,California,"158,147.87",2015-04-21
CA,1.75,"2,768.63","223,480.02",0.60,0.00,0.00,2,1,D0  ,California,"158,147.87",2015-04-28
CA,4.67,"7,386.21","915,672.06",2.46,0.00,0.00,2,2,D1  ,California,"158,147.87",2015-04-28
CA,26.84,"42,439.70","5,761,510.29",15.47,0.00,0.00,2,3,D2  ,California,"158,147.87",2015-04-28
CA,19.83,"31,361.28","10,121,323.28",27.17,0.00,0.00,2,4,D3  ,California,"158,147.87",2015-04-28
CA,46.77,"73,970.68","20,209,414.84",54.25,0.00,0.00,2,5,D4  ,California,"158,147.87",2015-04-28
CA,1.58,"2,499.17","216,555.12",0.58,0.00,0.00,2,1,D0  ,California,"158,147.87",2015-05-05
CA,4.37,"6,915.73","914,410.74",2.45,0.00,0.00,2,2,D1  ,California,"158,147.87",2015-05-05
CA,27.30,"43,179.65","5,769,696.51",15.49,0.00,0.00,2,3,D2  ,California,"158,147.87",2015-05-05
CA,19.83,"31,361.28","10,121,323.28",27.17,0.00,0.00,2,4,D3  ,California,"158,147.87",2015-05-05
CA,46.77,"73,970.68","20,209,414.84",54.25,0.00,0.00,2,5,D4  ,California,"158,147.87",2015-05-05
CA,1.58,"2,499.17","216,555.12",0.58,0.00,0.00,2,1,D0  ,California,"158,147.87",2015-05-12
CA,4.37,"6,915.73","914,410.74",2.45,0.00,0.00,2,2,D1  ,California,"158,147.87",2015-05-12
CA,27.30,"43,179.65","5,769,696.51",15.49,0.00,0.00,2,3,D2  ,California,"158,147.87",2015-05-12
CA,19.83,"31,361.28","10,121,323.28",27.17,0.00,0.00,2,4,D3  ,California,"158,147.87",2015-05-12
CA,46.77,"73,970.68","20,209,414.84",54.25,0.00,0.00,2,5,D4  ,California,"158,147.87",2015-05-12
CA,1.58,"2,499.17","216,555.12",0.58,0.00,0.00,2,1,D0  ,California,"158,147.87",2015-05-19
CA,4.37,"6,915.73","914,410.74",2.45,0.00,0.00,2,2,D1  ,California,"158,147.87",2015-05-19
CA,27.30,"43,179.65","5,769,696.51",15.49,0.00,0.00,2,3,D2  ,California,"158,147.87",2015-05-19
CA,19.83,"31,361.28","10,121,323.28",27.17,0.00,0.00,2,4,D3  ,California,"158,147.87",2015-05-19
CA,46.77,"73,970.68","20,209,414.84",54.25,0.00,0.00,2,5,D4  ,California,"158,147.87",2015-05-19
CA,1.15,"1,815.34","197,376.08",0.53,0.00,0.00,2,1,D0  ,California,"158,147.87",2015-05-26
CA,4.81,"7,599.57","933,589.78",2.51,0.00,0.00,2,2,D1  ,California,"158,147.87",2015-05-26
CA,27.30,"43,179.65","5,769,696.51",15.49,0.00,0.00,2,3,D2  ,California,"158,147.87",2015-05-26
CA,19.87,"31,431.81","10,121,451.50",27.17,0.00,0.00,2,4,D3  ,California,"158,147.87",2015-05-26
CA,46.73,"73,900.16","20,209,286.61",54.25,0.00,0.00,2,5,D4  ,California,"158,147.87",2015-05-26
CA,1.15,"1,815.34","197,376.08",0.53,0.00,0.00,2,1,D0  ,California,"158,147.87",2015-06-02
CA,4.81,"7,599.57","933,589.78",2.51,0.00,0.00,2,2,D1  ,California,"158,147.87",2015-06-02
CA,24.30,"38,426.09","5,282,671.47",14.18,0.00,0.00,2,3,D2  ,California,"158,147.87",2015-06-02
CA,22.88,"36,185.36","10,608,476.54",28.48,0.00,0.00,2,4,D3  ,California,"158,147.87",2015-06-02
